starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 00:21:32 2017	1499484092	0	121	121	120
Sat Jul 08 00:21:29 2017	1499484089	0	121	121	121
Sat Jul 08 00:21:39 2017	1499484099	0	122	122	121
Sat Jul 08 00:21:38 2017	1499484098	0	122	122	122
Sat Jul 08 00:21:41 2017	1499484101	0	123	123	122
Sat Jul 08 00:21:29 2017	1499484089	0	123	123	122
Sat Jul 08 00:21:31 2017	1499484091	0	124	124	124
Sat Jul 08 00:21:30 2017	1499484090	0	137	137	137
Sat Jul 08 00:21:29 2017	1499484089	0	149	149	149
Sat Jul 08 00:21:28 2017	1499484088	0	151	151	150
Sat Jul 08 00:21:28 2017	1499484088	1	162	163	162
Sat Jul 08 00:21:32 2017	1499484092	0	175	175	175
Sat Jul 08 00:21:42 2017	1499484102	0	176	176	175
Sat Jul 08 00:21:35 2017	1499484095	0	176	176	176
Sat Jul 08 00:21:38 2017	1499484098	0	177	177	176
Sat Jul 08 00:21:36 2017	1499484096	0	177	177	176
Sat Jul 08 00:21:41 2017	1499484101	0	177	177	176
Sat Jul 08 00:21:34 2017	1499484094	0	177	177	177
Sat Jul 08 00:21:42 2017	1499484102	0	177	177	177
Sat Jul 08 00:21:35 2017	1499484095	0	177	177	177
Sat Jul 08 00:21:33 2017	1499484093	0	177	177	177
Sat Jul 08 00:21:36 2017	1499484096	0	177	178	177
Sat Jul 08 00:21:38 2017	1499484098	0	178	178	177
Sat Jul 08 00:21:39 2017	1499484099	0	178	178	177
Sat Jul 08 00:21:37 2017	1499484097	0	178	178	177
Sat Jul 08 00:21:32 2017	1499484092	0	178	178	177
Sat Jul 08 00:21:40 2017	1499484100	0	178	178	178
Sat Jul 08 00:21:37 2017	1499484097	0	178	178	178
Sat Jul 08 00:21:41 2017	1499484101	0	179	179	178
Sat Jul 08 00:21:42 2017	1499484102	0	179	179	178
Sat Jul 08 00:21:29 2017	1499484089	0	179	179	178
Sat Jul 08 00:21:33 2017	1499484093	0	179	179	178
Sat Jul 08 00:21:30 2017	1499484090	0	179	179	179
Sat Jul 08 00:21:35 2017	1499484095	0	179	179	179
Sat Jul 08 00:21:39 2017	1499484099	0	179	179	179
Sat Jul 08 00:21:31 2017	1499484091	0	179	179	179
Sat Jul 08 00:21:40 2017	1499484100	0	179	179	179
Sat Jul 08 00:21:34 2017	1499484094	0	179	179	179
Sat Jul 08 00:21:41 2017	1499484101	0	179	180	179
Sat Jul 08 00:21:31 2017	1499484091	0	180	180	179
Sat Jul 08 00:21:34 2017	1499484094	0	180	180	179
Sat Jul 08 00:21:38 2017	1499484098	0	180	180	180
Sat Jul 08 00:21:37 2017	1499484097	0	180	180	180
Sat Jul 08 00:21:37 2017	1499484097	0	180	180	180
Sat Jul 08 00:21:29 2017	1499484089	0	180	180	180
Sat Jul 08 00:21:29 2017	1499484089	0	180	181	180
Sat Jul 08 00:21:42 2017	1499484102	0	181	181	181
Sat Jul 08 00:21:30 2017	1499484090	0	182	182	181
Sat Jul 08 00:21:32 2017	1499484092	0	182	182	181
Sat Jul 08 00:21:36 2017	1499484096	0	182	182	181
Sat Jul 08 00:21:39 2017	1499484099	0	182	182	181
Sat Jul 08 00:21:33 2017	1499484093	0	182	182	182
Sat Jul 08 00:21:31 2017	1499484091	0	182	182	182
Sat Jul 08 00:21:39 2017	1499484099	0	183	183	183
Sat Jul 08 00:21:28 2017	1499484088	0	183	183	183
Sat Jul 08 00:21:40 2017	1499484100	0	184	184	183
Sat Jul 08 00:21:30 2017	1499484090	0	187	187	186
Sat Jul 08 00:21:32 2017	1499484092	0	205	205	205
Sat Jul 08 00:21:35 2017	1499484095	0	206	206	206
Sat Jul 08 00:21:43 2017	1499484103	0	206	206	206
Sat Jul 08 00:21:35 2017	1499484095	0	206	206	206
Sat Jul 08 00:21:41 2017	1499484101	0	207	207	206
Sat Jul 08 00:21:33 2017	1499484093	0	207	207	206
Sat Jul 08 00:21:38 2017	1499484098	0	207	207	206
Sat Jul 08 00:21:36 2017	1499484096	0	207	207	206
Sat Jul 08 00:21:41 2017	1499484101	0	207	207	206
Sat Jul 08 00:21:42 2017	1499484102	0	207	207	207
Sat Jul 08 00:21:35 2017	1499484095	0	207	207	207
Sat Jul 08 00:21:38 2017	1499484098	0	207	207	207
Sat Jul 08 00:21:34 2017	1499484094	0	207	207	207
Sat Jul 08 00:21:28 2017	1499484088	0	207	207	207
Sat Jul 08 00:21:30 2017	1499484090	0	207	207	207
Sat Jul 08 00:21:41 2017	1499484101	0	207	207	207
Sat Jul 08 00:21:42 2017	1499484102	0	208	208	207
Sat Jul 08 00:21:32 2017	1499484092	0	208	208	207
Sat Jul 08 00:21:36 2017	1499484096	0	208	208	207
Sat Jul 08 00:21:37 2017	1499484097	0	208	208	207
Sat Jul 08 00:21:42 2017	1499484102	0	208	208	207
Sat Jul 08 00:21:32 2017	1499484092	0	208	208	208
Sat Jul 08 00:21:39 2017	1499484099	0	208	208	208
Sat Jul 08 00:21:33 2017	1499484093	0	208	208	208
Sat Jul 08 00:21:34 2017	1499484094	0	209	209	209
Sat Jul 08 00:21:32 2017	1499484092	0	209	209	209
Sat Jul 08 00:21:40 2017	1499484100	0	209	209	209
Sat Jul 08 00:21:34 2017	1499484094	0	209	209	209
Sat Jul 08 00:21:36 2017	1499484096	0	209	209	209
Sat Jul 08 00:21:30 2017	1499484090	0	209	209	209
Sat Jul 08 00:21:33 2017	1499484093	0	209	209	209
Sat Jul 08 00:21:37 2017	1499484097	0	210	210	209
Sat Jul 08 00:21:39 2017	1499484099	0	210	210	210
Sat Jul 08 00:21:35 2017	1499484095	0	210	210	210
Sat Jul 08 00:21:40 2017	1499484100	0	210	210	210
Sat Jul 08 00:21:38 2017	1499484098	0	210	210	210
Sat Jul 08 00:21:38 2017	1499484098	0	210	210	210
Sat Jul 08 00:21:39 2017	1499484099	0	210	211	210
Sat Jul 08 00:21:29 2017	1499484089	0	211	211	211
Sat Jul 08 00:21:31 2017	1499484091	0	211	211	211
Sat Jul 08 00:21:31 2017	1499484091	0	211	211	211
Sat Jul 08 00:21:29 2017	1499484089	0	212	212	211
Sat Jul 08 00:21:41 2017	1499484101	0	212	212	211
Sat Jul 08 00:21:40 2017	1499484100	0	212	212	211
Sat Jul 08 00:21:37 2017	1499484097	0	212	212	212
Sat Jul 08 00:21:29 2017	1499484089	0	214	214	213
Sat Jul 08 00:21:34 2017	1499484094	0	221	221	221
Sat Jul 08 00:21:28 2017	1499484088	1	228	229	227
Sat Jul 08 00:21:31 2017	1499484091	0	236	236	236
Sat Jul 08 00:21:29 2017	1499484089	0	239	239	238
Sat Jul 08 00:21:30 2017	1499484090	0	239	239	239
Sat Jul 08 00:21:28 2017	1499484088	0	243	243	243
Sat Jul 08 00:21:32 2017	1499484092	0	263	263	263
Sat Jul 08 00:21:35 2017	1499484095	0	264	264	264
Sat Jul 08 00:21:42 2017	1499484102	0	265	265	264
Sat Jul 08 00:21:33 2017	1499484093	0	265	265	264
Sat Jul 08 00:21:38 2017	1499484098	0	265	265	265
Sat Jul 08 00:21:36 2017	1499484096	0	265	265	265
Sat Jul 08 00:21:39 2017	1499484099	0	265	265	265
Sat Jul 08 00:21:42 2017	1499484102	0	266	266	265
Sat Jul 08 00:21:38 2017	1499484098	0	266	266	266
Sat Jul 08 00:21:37 2017	1499484097	0	266	266	266
Sat Jul 08 00:21:35 2017	1499484095	0	266	266	266
Sat Jul 08 00:21:36 2017	1499484096	0	266	266	266
Sat Jul 08 00:21:35 2017	1499484095	0	266	267	266
Sat Jul 08 00:21:41 2017	1499484101	0	267	267	266
Sat Jul 08 00:21:41 2017	1499484101	0	267	267	266
Sat Jul 08 00:21:40 2017	1499484100	0	267	267	267
Sat Jul 08 00:21:37 2017	1499484097	0	268	268	267
Sat Jul 08 00:21:32 2017	1499484092	0	268	268	267
Sat Jul 08 00:21:35 2017	1499484095	0	268	268	267
Sat Jul 08 00:21:32 2017	1499484092	0	268	268	268
Sat Jul 08 00:21:34 2017	1499484094	0	268	268	268
Sat Jul 08 00:21:34 2017	1499484094	0	268	268	268
Sat Jul 08 00:21:41 2017	1499484101	0	268	268	267
Sat Jul 08 00:21:29 2017	1499484089	0	268	268	268
Sat Jul 08 00:21:31 2017	1499484091	0	268	268	268
Sat Jul 08 00:21:30 2017	1499484090	0	268	268	268
Sat Jul 08 00:21:39 2017	1499484099	0	269	269	269
Sat Jul 08 00:21:37 2017	1499484097	0	269	269	269
Sat Jul 08 00:21:36 2017	1499484096	0	269	269	269
Sat Jul 08 00:21:40 2017	1499484100	0	269	269	269
Sat Jul 08 00:21:41 2017	1499484101	0	270	270	269
Sat Jul 08 00:21:42 2017	1499484102	0	270	270	269
Sat Jul 08 00:21:33 2017	1499484093	0	270	270	270
Sat Jul 08 00:21:31 2017	1499484091	0	270	270	270
Sat Jul 08 00:21:40 2017	1499484100	0	270	270	270
