starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 00:22:15 2017	1499484135	0	466	466	465
Sat Jul 08 00:22:14 2017	1499484134	0	467	467	466
Sat Jul 08 00:22:14 2017	1499484134	0	468	468	468
Sat Jul 08 00:22:23 2017	1499484143	0	468	468	468
Sat Jul 08 00:22:27 2017	1499484147	0	468	469	468
Sat Jul 08 00:22:23 2017	1499484143	0	470	470	470
Sat Jul 08 00:22:17 2017	1499484137	0	470	470	470
Sat Jul 08 00:22:16 2017	1499484136	0	471	471	470
Sat Jul 08 00:22:20 2017	1499484140	0	473	473	473
Sat Jul 08 00:22:16 2017	1499484136	0	474	474	473
Sat Jul 08 00:22:29 2017	1499484149	0	474	474	474
Sat Jul 08 00:22:15 2017	1499484135	0	474	474	474
Sat Jul 08 00:22:24 2017	1499484144	0	475	475	474
Sat Jul 08 00:22:15 2017	1499484135	0	477	477	476
Sat Jul 08 00:22:14 2017	1499484134	0	478	478	478
Sat Jul 08 00:22:24 2017	1499484144	0	479	479	479
Sat Jul 08 00:22:25 2017	1499484145	0	482	482	482
Sat Jul 08 00:22:26 2017	1499484146	0	483	483	483
Sat Jul 08 00:22:27 2017	1499484147	0	483	483	483
Sat Jul 08 00:22:24 2017	1499484144	0	484	484	484
Sat Jul 08 00:22:25 2017	1499484145	0	485	485	485
Sat Jul 08 00:22:17 2017	1499484137	0	486	486	485
Sat Jul 08 00:22:17 2017	1499484137	0	486	486	486
Sat Jul 08 00:22:23 2017	1499484143	0	487	487	487
Sat Jul 08 00:22:27 2017	1499484147	0	488	488	487
Sat Jul 08 00:22:20 2017	1499484140	0	488	488	488
Sat Jul 08 00:22:20 2017	1499484140	0	489	489	488
Sat Jul 08 00:22:18 2017	1499484138	0	494	494	494
Sat Jul 08 00:22:17 2017	1499484137	0	496	496	495
Sat Jul 08 00:22:25 2017	1499484145	0	498	498	497
Sat Jul 08 00:22:16 2017	1499484136	0	500	500	500
Sat Jul 08 00:22:14 2017	1499484134	0	501	501	500
Sat Jul 08 00:22:16 2017	1499484136	0	502	502	501
Sat Jul 08 00:22:14 2017	1499484134	0	502	502	502
Sat Jul 08 00:22:27 2017	1499484147	0	502	502	502
Sat Jul 08 00:22:15 2017	1499484135	0	504	504	504
Sat Jul 08 00:22:24 2017	1499484144	0	507	507	506
Sat Jul 08 00:22:16 2017	1499484136	0	507	507	506
Sat Jul 08 00:22:23 2017	1499484143	0	508	508	507
Sat Jul 08 00:22:25 2017	1499484145	0	510	510	509
Sat Jul 08 00:22:15 2017	1499484135	0	511	511	510
Sat Jul 08 00:22:27 2017	1499484147	0	511	511	511
Sat Jul 08 00:22:15 2017	1499484135	0	511	511	511
Sat Jul 08 00:22:24 2017	1499484144	0	515	515	515
Sat Jul 08 00:22:26 2017	1499484146	0	518	518	518
Sat Jul 08 00:22:23 2017	1499484143	0	518	518	518
Sat Jul 08 00:22:17 2017	1499484137	0	526	526	526
Sat Jul 08 00:22:24 2017	1499484144	0	531	531	530
Sat Jul 08 00:22:16 2017	1499484136	0	534	534	534
Sat Jul 08 00:22:16 2017	1499484136	0	542	542	541
