starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	28
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	30	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	30	29
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	29
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	29
Sat Jul 08 02:34:02 2017	1499492042	0	30	30	29
Sat Jul 08 02:34:02 2017	1499492042	0	30	30	29
Sat Jul 08 02:34:02 2017	1499492042	0	30	30	29
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	29
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	29
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	29
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:02 2017	1499492042	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:02 2017	1499492042	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:02 2017	1499492042	0	30	30	30
Sat Jul 08 02:34:02 2017	1499492042	0	30	30	30
Sat Jul 08 02:34:02 2017	1499492042	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:03 2017	1499492043	0	30	30	30
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	30
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	30
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	30
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	30
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	30
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	30
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	30
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	30
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
Sat Jul 08 02:34:02 2017	1499492042	0	31	31	31
Sat Jul 08 02:34:03 2017	1499492043	0	31	31	31
