starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:59 2017	1499492159	0	24	24	24
Sat Jul 08 02:35:59 2017	1499492159	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:59 2017	1499492159	0	24	24	24
Sat Jul 08 02:35:59 2017	1499492159	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:59 2017	1499492159	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:59 2017	1499492159	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	25	24
Sat Jul 08 02:35:58 2017	1499492158	0	24	25	24
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	24
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:59 2017	1499492159	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:59 2017	1499492159	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	1	24	25	24
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:59 2017	1499492159	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:59 2017	1499492159	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:58 2017	1499492158	0	25	25	25
Sat Jul 08 02:35:59 2017	1499492159	0	25	26	25
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	25
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	25
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	25
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	25
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:59 2017	1499492159	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	26	26
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	26
Sat Jul 08 02:35:58 2017	1499492158	0	26	27	26
Sat Jul 08 02:35:59 2017	1499492159	0	27	27	26
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	26
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:59 2017	1499492159	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:59 2017	1499492159	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:59 2017	1499492159	0	27	27	27
Sat Jul 08 02:35:59 2017	1499492159	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:59 2017	1499492159	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	27	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	28	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	28	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	28	27
Sat Jul 08 02:35:58 2017	1499492158	0	27	28	27
Sat Jul 08 02:35:59 2017	1499492159	0	28	28	27
Sat Jul 08 02:35:58 2017	1499492158	0	28	28	27
Sat Jul 08 02:35:58 2017	1499492158	0	28	28	27
Sat Jul 08 02:35:58 2017	1499492158	0	28	28	27
Sat Jul 08 02:35:58 2017	1499492158	0	28	28	27
Sat Jul 08 02:35:58 2017	1499492158	0	28	28	28
