starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 00:20:39 2017	1499484039	0	496	496	490
Sat Jul 08 00:20:40 2017	1499484040	0	496	496	490
Sat Jul 08 00:20:44 2017	1499484044	0	498	498	487
Sat Jul 08 00:20:42 2017	1499484042	0	504	504	497
Sat Jul 08 00:20:46 2017	1499484046	0	505	505	498
Sat Jul 08 00:20:45 2017	1499484045	0	508	509	504
Sat Jul 08 00:20:45 2017	1499484045	0	510	510	504
Sat Jul 08 00:20:48 2017	1499484048	0	511	511	471
Sat Jul 08 00:20:46 2017	1499484046	0	511	511	504
Sat Jul 08 00:20:46 2017	1499484046	0	512	512	507
Sat Jul 08 00:20:44 2017	1499484044	0	515	515	508
Sat Jul 08 00:20:41 2017	1499484041	0	515	515	476
Sat Jul 08 00:20:48 2017	1499484048	0	523	523	519
Sat Jul 08 00:20:41 2017	1499484041	0	528	528	522
Sat Jul 08 00:20:49 2017	1499484049	0	529	529	493
Sat Jul 08 00:20:43 2017	1499484043	0	531	531	526
Sat Jul 08 00:20:46 2017	1499484046	0	542	542	536
Sat Jul 08 00:20:45 2017	1499484045	0	544	544	537
Sat Jul 08 00:20:46 2017	1499484046	0	545	545	539
Sat Jul 08 00:20:42 2017	1499484042	0	549	549	544
Sat Jul 08 00:20:45 2017	1499484045	0	552	552	543
Sat Jul 08 00:20:45 2017	1499484045	0	556	557	550
Sat Jul 08 00:20:43 2017	1499484043	0	578	578	572
Sat Jul 08 00:20:45 2017	1499484045	0	579	579	574
