starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	19
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	20
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	20
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	20
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	20
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	20
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	20
Sat Jul 08 02:35:46 2017	1499492146	0	21	21	20
Sat Jul 08 02:35:45 2017	1499492145	0	21	21	21
Sat Jul 08 02:35:46 2017	1499492146	0	21	21	21
Sat Jul 08 02:35:46 2017	1499492146	0	21	21	21
Sat Jul 08 02:35:45 2017	1499492145	0	21	21	21
Sat Jul 08 02:35:46 2017	1499492146	0	21	21	21
Sat Jul 08 02:35:45 2017	1499492145	0	21	21	21
Sat Jul 08 02:35:45 2017	1499492145	0	21	21	21
Sat Jul 08 02:35:46 2017	1499492146	0	21	21	21
Sat Jul 08 02:35:46 2017	1499492146	0	21	21	21
Sat Jul 08 02:35:45 2017	1499492145	0	21	22	21
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	21
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	21
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	21
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	21
Sat Jul 08 02:35:46 2017	1499492146	0	22	22	21
Sat Jul 08 02:35:46 2017	1499492146	0	22	22	21
Sat Jul 08 02:35:46 2017	1499492146	0	22	22	22
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	22
Sat Jul 08 02:35:46 2017	1499492146	0	22	22	22
Sat Jul 08 02:35:46 2017	1499492146	0	22	22	22
Sat Jul 08 02:35:45 2017	1499492145	0	21	22	20
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	22
